order_id,customer_id,order_date,amount,category,returned
O001650,C00236,2026-06-09,10992.71,home,0
O001651,C00516,2026-04-17,2640.14,electronics,0
O001652,C00516,2026-08-12,5259.93,beauty,0
O001653,C00516,2026-05-08,11438.4,beauty,0
O001654,C00516,2026-08-13,10983.29,home,1
O001655,C00516,2026-06-21,3167.85,grocery,0
O001656,C00516,2026-03-25,2224.24,grocery,0
O001657,C00516,2026-04-19,1095.61,home,0
O001658,C00516,2026-08-31,2706.31,apparel,0
O001659,C00516,2026-08-05,7391.89,apparel,0
O001660,C00516,2026-07-27,12124.07,apparel,0
O001661,C00516,2026-08-06,434.25,grocery,0
O001662,C00516,2026-03-22,11846.84,apparel,0
O001663,C00322,2026-03-15,13911.98,electronics,0
O001664,C00322,2026-04-28,7265.97,electronics,0
O001665,C00322,2026-05-12,7876.9,home,1
O001666,C00322,2026-03-17,14554.99,beauty,0
O001667,C00322,2026-04-07,2046.4,beauty,0
O001668,C00322,2026-05-16,10413.37,apparel,0
O001669,C00322,2026-08-06,5817.96,electronics,0
O001670,C00322,2026-06-26,13013.97,beauty,0
O001671,C00327,2026-07-15,6843.24,electronics,0
O001672,C00327,2026-07-05,1514.76,beauty,0
O001673,C00327,2026-05-26,13654.63,apparel,0
O001674,C00327,2026-04-21,8722.83,grocery,1
O001675,C00327,2026-07-19,10497.77,electronics,0
O001676,C00327,2026-04-13,2962.12,beauty,0
O001677,C00226,2026-03-22,5080.87,grocery,0
O001678,C00226,2026-06-07,12249.16,electronics,0
O001679,C00226,2026-08-29,12316.7,grocery,0
O001680,C00226,2026-05-05,7927.85,grocery,0
O001681,C00226,2026-04-19,12336.77,electronics,0
O001682,C00226,2026-08-27,3349.72,electronics,0
O001683,C00226,2026-08-08,9106.81,apparel,0
O001684,C00226,2026-08-09,6874.32,home,1
O001685,C00226,2026-07-28,2193.6,apparel,0
O001686,C00226,2026-05-17,1590.97,home,0
O001687,C00226,2026-06-02,814.58,electronics,0
O001688,C00226,2026-04-27,5644.33,grocery,0
O001689,C00595,2026-06-18,14194.86,electronics,0
O001690,C00595,2026-08-04,978.64,grocery,0
O001691,C00595,2026-08-27,4612.93,grocery,0
O001692,C00595,2026-08-15,8782.95,home,0
O001693,C00620,2026-04-24,7805.68,electronics,0
O001694,C00620,2026-05-13,957.61,electronics,0
O001695,C00620,2026-08-25,4705.73,apparel,1
O001696,C00620,2026-09-03,9151.52,apparel,0
O001697,C00620,2026-04-07,4377.72,grocery,0
O001698,C00620,2026-05-29,8382.77,home,0
O001699,C00620,2026-06-19,13583.8,beauty,0
O001700,C00620,2026-03-20,14187.69,beauty,0
O001701,C00620,2026-05-26,2405.69,apparel,0
O001702,C00620,2026-08-23,11070.32,apparel,1
O001703,C00227,2026-05-01,9822.24,grocery,0
O001704,C00227,2026-06-22,6469.39,apparel,0
O001705,C00227,2026-06-01,11880.43,beauty,0
O001706,C00227,2026-03-16,9173.03,electronics,0
O001707,C00227,2026-07-31,8112.61,grocery,0
O001708,C00227,2026-05-31,5141.56,electronics,0
O001709,C00227,2026-06-03,5202.71,home,0
O001710,C00043,2026-04-15,5844.19,apparel,1
O001711,C00043,2026-07-01,1843.54,electronics,0
O001712,C00043,2026-06-23,11006.41,home,0
O001713,C00043,2026-04-20,12159.93,electronics,0
O001714,C00758,2026-07-26,8710.72,home,0
O001715,C00758,2026-04-26,9229.76,electronics,0
O001716,C00758,2026-08-29,14213.7,beauty,0
O001717,C00758,2026-05-06,12149.45,grocery,0
O001718,C00758,2026-06-22,13265.71,beauty,0
O001719,C00758,2026-06-14,2175.31,electronics,0
O001720,C00758,2026-04-15,10784.37,apparel,0
O001721,C00758,2026-06-23,8643.14,home,0
O001722,C00758,2026-05-06,10963.66,home,1
O001723,C00758,2026-04-12,3961.94,grocery,0
O001724,C00188,2026-05-09,12037.49,grocery,0
O001725,C00188,2026-08-11,14303.46,grocery,0
O001726,C00188,2026-04-22,13256.4,apparel,0
O001727,C00188,2026-05-22,12911.45,home,0
O001728,C00188,2026-09-03,4897.23,electronics,0
O001729,C00188,2026-08-10,1427.39,apparel,0
O001730,C00188,2026-09-01,2727.16,electronics,0
O001731,C00188,2026-07-09,4502.01,beauty,0
O001732,C00398,2026-08-21,6532.56,grocery,0
O001733,C00398,2026-05-05,2305.5,beauty,0
O001734,C00099,2026-05-26,2132.97,electronics,0
O001735,C00099,2026-09-02,13690.03,electronics,0
O001736,C00099,2026-04-04,10628.1,home,0
O001737,C00099,2026-06-21,11163.05,grocery,0
O001738,C00099,2026-03-18,922.63,beauty,0
O001739,C00099,2026-05-12,10215.48,grocery,0
O001740,C00099,2026-05-12,2869.77,home,0
O001741,C00099,2026-03-19,7851.16,electronics,0
O001742,C00099,2026-06-03,5872.69,home,0
O001743,C00099,2026-08-14,5267.99,apparel,0
O001744,C00613,2026-06-03,12909.75,home,0
O001745,C00613,2026-05-01,4615.11,apparel,0
O001746,C00613,2026-07-23,9578.29,beauty,1
O001747,C00613,2026-03-18,4780.85,grocery,0
O001748,C00613,2026-05-24,820.81,beauty,0
O001749,C00613,2026-05-17,12770.77,electronics,0
O001750,C00613,2026-06-04,9348.29,home,0
O001751,C00613,2026-07-07,1875.31,home,0
O001752,C00613,2026-05-13,3036.52,home,0
O001753,C00613,2026-05-16,6632.82,apparel,1
O001754,C00859,2026-03-24,13722.7,electronics,0
O001755,C00859,2026-05-18,9952.51,apparel,0
O001756,C00859,2026-05-25,5802.35,home,0
O001757,C00185,2026-04-08,8185.48,home,0
O001758,C00185,2026-04-17,6747.01,beauty,0
O001759,C00185,2026-06-26,5499.95,beauty,0
O001760,C00185,2026-04-13,13288.57,apparel,1
O001761,C00185,2026-07-28,4488.03,apparel,0
O001762,C00185,2026-08-16,11235.68,electronics,0
O001763,C00185,2026-03-10,3225.18,beauty,0
O001764,C00185,2026-07-02,14749.05,electronics,0
O001765,C00741,2026-03-15,2173.28,beauty,0
O001766,C00741,2026-06-22,13876.35,beauty,0
O001767,C00741,2026-05-12,14377.88,electronics,0
O001768,C00741,2026-08-31,5358.57,electronics,0
O001769,C00741,2026-08-04,3776.62,home,0
O001770,C00741,2026-05-11,9077.18,electronics,0
O001771,C00741,2026-03-29,4555.16,beauty,0
O001772,C00741,2026-03-17,6605.59,grocery,0
O001773,C00202,2026-06-12,3046.85,home,0
O001774,C00202,2026-07-09,13003.25,apparel,0
O001775,C00202,2026-07-22,6608.64,beauty,0
O001776,C00202,2026-05-08,12206.3,grocery,0
O001777,C00827,2026-07-28,9626.81,apparel,0
O001778,C00827,2026-03-14,6198.86,home,1
O001779,C00827,2026-07-16,13957.75,beauty,0
O001780,C00827,2026-07-03,3234.76,electronics,1
O001781,C00827,2026-03-28,8017.08,apparel,0
O001782,C00827,2026-08-28,6563.32,electronics,0
O001783,C00827,2026-04-23,9764.94,home,0
O001784,C00827,2026-03-28,5644.57,home,1
O001785,C00827,2026-03-25,3930.44,electronics,0
O001786,C00827,2026-03-28,307.88,home,0
O001787,C00827,2026-06-06,7239.26,grocery,0
O001788,C00789,2026-08-07,4008.27,beauty,0
O001789,C00789,2026-06-15,4774.04,electronics,0
O001790,C00789,2026-05-23,10339.53,apparel,0
O001791,C00826,2026-03-27,8956.99,grocery,0
O001792,C00826,2026-07-03,9858.65,apparel,0
O001793,C00826,2026-07-20,1582.3,electronics,0
O001794,C00826,2026-03-12,11216.04,electronics,0
O001795,C00826,2026-04-05,14534.45,apparel,0
O001796,C00826,2026-05-11,6852.82,electronics,0
O001797,C00826,2026-08-12,8334.71,home,0
O001798,C00264,2026-05-05,14847.78,apparel,0
O001799,C00264,2026-07-23,2558.98,apparel,0
O001800,C00264,2026-06-03,8392.29,home,0
O001801,C00264,2026-07-19,11462.52,grocery,0
O001802,C00264,2026-05-23,13455.22,beauty,0
O001803,C00264,2026-03-19,2026.21,beauty,0
O001804,C00737,2026-07-20,11926.01,apparel,0
O001805,C00737,2026-07-23,10541.58,apparel,0
O001806,C00737,2026-04-12,14350.3,electronics,0
O001807,C00108,2026-04-10,6143.16,grocery,0
O001808,C00108,2026-07-10,14581.61,apparel,0
O001809,C00108,2026-03-13,7786.39,grocery,0
O001810,C00108,2026-05-26,6192.48,home,0
O001811,C00108,2026-07-26,352.93,grocery,0
O001812,C00498,2026-07-07,7838.1,grocery,0
O001813,C00498,2026-05-20,8018.58,home,0
O001814,C00498,2026-09-03,4656.55,home,0
O001815,C00498,2026-04-23,2815.3,electronics,0
O001816,C00498,2026-05-09,4590.1,apparel,0
O001817,C00006,2026-08-14,4275.39,electronics,0
O001818,C00006,2026-09-03,3960.42,apparel,0
O001819,C00006,2026-04-30,320.58,home,0
O001820,C00006,2026-07-22,14591.61,home,0
O001821,C00006,2026-03-25,10670.29,grocery,0
O001822,C00006,2026-07-19,2264.09,grocery,0
O001823,C00629,2026-04-12,12411.8,apparel,0
O001824,C00629,2026-03-09,4411.44,home,0
O001825,C00629,2026-08-29,8199.61,grocery,0
O001826,C00629,2026-03-25,11262.82,beauty,0
O001827,C00629,2026-07-16,4082.97,grocery,0
O001828,C00629,2026-04-04,12307.65,apparel,0
O001829,C00172,2026-04-13,8850.46,beauty,0
O001830,C00172,2026-06-02,3706.33,beauty,0
O001831,C00172,2026-08-30,13561.87,electronics,0
O001832,C00172,2026-05-08,7053.03,apparel,0
O001833,C00172,2026-08-08,7510.62,apparel,0
O001834,C00172,2026-08-10,609.4,apparel,0
O001835,C00172,2026-08-30,12317.24,grocery,0
O001836,C00614,2026-06-26,13664.23,beauty,0
O001837,C00614,2026-05-17,8043.64,electronics,0
O001838,C00614,2026-08-25,5854.76,electronics,0
O001839,C00614,2026-03-20,499.22,electronics,0
O001840,C00614,2026-03-11,11620.73,home,0
O001841,C00683,2026-04-08,9114.67,electronics,0
O001842,C00683,2026-08-22,1863.18,home,0
O001843,C00683,2026-05-29,1548.99,apparel,0
O001844,C00683,2026-08-03,8573.91,beauty,0
O001845,C00363,2026-08-13,8289.84,home,0
O001846,C00363,2026-07-22,2109.21,electronics,0
O001847,C00363,2026-09-03,4662.06,grocery,0
O001848,C00363,2026-03-18,6404.68,electronics,0
O001849,C00178,2026-03-24,6578.89,apparel,1
O001850,C00178,2026-05-10,4516.64,beauty,0
O001851,C00178,2026-03-30,10808.31,electronics,0
O001852,C00178,2026-05-13,14864.29,apparel,0
O001853,C00178,2026-04-19,14350.98,home,1
O001854,C00338,2026-08-23,13822.14,electronics,0
O001855,C00338,2026-07-26,2917.6,grocery,0
O001856,C00338,2026-04-13,2966.07,beauty,0
O001857,C00040,2026-09-01,10401.26,grocery,0
O001858,C00040,2026-08-26,5421.27,electronics,0
O001859,C00040,2026-05-15,7638.99,home,0
O001860,C00040,2026-08-10,12217.58,electronics,0
O001861,C00311,2026-07-14,2454.86,apparel,0
O001862,C00311,2026-07-20,10903.75,beauty,0
O001863,C00302,2026-07-20,6583.56,home,0
O001864,C00302,2026-07-01,5048.89,apparel,0
O001865,C00302,2026-04-28,5959.76,home,0
O001866,C00493,2026-06-02,11964.47,home,0
O001867,C00493,2026-07-10,14177.24,apparel,0
O001868,C00493,2026-08-28,8375.29,grocery,0
O001869,C00493,2026-07-06,8127.37,apparel,0
O001870,C00493,2026-05-13,8840.17,beauty,0
O001871,C00493,2026-03-15,11715.91,apparel,0
O001872,C00493,2026-06-02,3757.34,electronics,0
O001873,C00493,2026-05-02,12803.75,home,0
O001874,C00493,2026-03-17,14376.95,electronics,0
O001875,C00633,2026-08-18,5604.62,apparel,0
O001876,C00633,2026-06-12,2418.86,grocery,0
O001877,C00449,2026-03-28,2325.68,apparel,1
O001878,C00449,2026-08-04,687.3,beauty,0
O001879,C00449,2026-06-03,10610.61,grocery,0
O001880,C00449,2026-07-23,12610.33,apparel,1
O001881,C00449,2026-04-15,5669.09,electronics,1
O001882,C00449,2026-08-19,483.42,beauty,0
O001883,C00449,2026-04-03,2981.64,apparel,0
O001884,C00449,2026-06-07,10568.89,home,0
O001885,C00286,2026-07-02,5258.85,electronics,0
O001886,C00286,2026-06-23,2591.54,electronics,0
O001887,C00286,2026-03-18,2851.63,apparel,0
O001888,C00286,2026-05-16,12540.4,beauty,1
O001889,C00286,2026-07-24,12493.92,grocery,0
O001890,C00286,2026-07-31,10727.49,beauty,0
O001891,C00286,2026-07-01,4295.87,electronics,0
O001892,C00286,2026-07-17,14675.52,apparel,0
O001893,C00286,2026-05-19,6185.92,electronics,0
O001894,C00822,2026-07-12,9194.73,electronics,0
O001895,C00822,2026-03-14,7186.01,home,0
O001896,C00822,2026-09-02,6254.97,beauty,0
O001897,C00822,2026-04-22,12109.09,beauty,0
O001898,C00822,2026-07-16,1893.49,electronics,0
O001899,C00855,2026-08-01,12745.16,electronics,0
O001900,C00855,2026-08-17,2692.58,electronics,0
O001901,C00855,2026-03-21,9077.53,home,1
O001902,C00855,2026-03-18,3265.37,electronics,0
O001903,C00855,2026-03-10,1550.08,grocery,0
O001904,C00855,2026-05-24,8586.97,beauty,0
O001905,C00855,2026-05-03,4924.33,home,1
O001906,C00568,2026-07-18,7653.18,home,0
O001907,C00568,2026-07-07,10967.62,apparel,0
O001908,C00573,2026-04-19,6287.11,grocery,0
O001909,C00573,2026-05-07,12170.17,apparel,0
O001910,C00573,2026-08-06,12002.22,beauty,1
O001911,C00573,2026-07-27,12824.8,home,0
O001912,C00573,2026-03-11,10330.9,electronics,0
O001913,C00573,2026-04-17,1671.38,apparel,0
O001914,C00573,2026-07-20,12169.9,apparel,0
O001915,C00573,2026-08-30,2667.39,grocery,0
O001916,C00573,2026-06-29,11012.19,grocery,0
O001917,C00573,2026-04-01,5318.8,apparel,0
O001918,C00573,2026-03-09,5596.65,beauty,0
O001919,C00573,2026-05-01,10777.61,beauty,1
O001920,C00791,2026-05-15,2540.3,beauty,1
O001921,C00791,2026-04-02,519.64,home,1
O001922,C00791,2026-03-15,14543.52,electronics,0
O001923,C00791,2026-08-26,6985.68,apparel,0
O001924,C00791,2026-04-19,2673.65,home,0
O001925,C00610,2026-05-31,1611.67,apparel,0
O001926,C00610,2026-03-17,7072.89,beauty,0
O001927,C00610,2026-06-15,11518.25,beauty,0
O001928,C00610,2026-07-05,2364.57,electronics,0
O001929,C00610,2026-07-22,7477.41,home,0
O001930,C00610,2026-08-03,6193.81,grocery,0
O001931,C00610,2026-05-03,2196.07,home,0
O001932,C00610,2026-03-21,9482.09,home,0
O001933,C00610,2026-03-22,10328.35,grocery,0
O001934,C00610,2026-06-22,13197.91,electronics,0
O001935,C00610,2026-05-06,9764.84,apparel,0
O001936,C00151,2026-07-08,2625.63,beauty,0
O001937,C00151,2026-07-06,3578.85,beauty,0
O001938,C00151,2026-09-01,5429.39,beauty,0
O001939,C00151,2026-03-27,13531.86,beauty,0
O001940,C00151,2026-04-20,2950.02,electronics,1
O001941,C00151,2026-07-13,13860.61,beauty,0
O001942,C00151,2026-05-13,5132.19,home,0
O001943,C00151,2026-08-26,9184.23,apparel,0
O001944,C00151,2026-07-06,7300.43,home,0
O001945,C00151,2026-07-06,8312.69,beauty,0
O001946,C00901,2026-08-29,5006.74,electronics,1
O001947,C00901,2026-04-11,11680.82,electronics,0
O001948,C00901,2026-06-22,5613.94,beauty,0
O001949,C00901,2026-05-17,3437.29,apparel,0
O001950,C00734,2026-05-15,9644.6,electronics,0
O001951,C00734,2026-08-03,4326.41,electronics,1
O001952,C00521,2026-08-01,6935.89,beauty,0
O001953,C00521,2026-04-25,10143.77,home,0
O001954,C00521,2026-09-01,1090.01,beauty,0
O001955,C00521,2026-05-20,11371.69,apparel,0
O001956,C00521,2026-07-20,14146.54,beauty,0
O001957,C00521,2026-06-27,10425.81,apparel,0
O001958,C00115,2026-05-14,445.99,grocery,0
O001959,C00115,2026-04-06,10924.04,grocery,0
O001960,C00115,2026-03-17,5058.87,home,0
O001961,C00115,2026-05-18,13478.57,apparel,1
O001962,C00115,2026-05-23,4951.2,beauty,0
O001963,C00115,2026-03-22,10917.6,beauty,0
O001964,C00115,2026-03-15,12901.83,beauty,0
O001965,C00115,2026-03-20,8802.14,electronics,0
O001966,C00584,2026-05-27,3058.56,grocery,0
O001967,C00584,2026-06-11,9133.87,apparel,0
O001968,C00584,2026-06-27,14299.94,grocery,0
O001969,C00584,2026-06-29,5742.77,home,0
O001970,C00584,2026-03-11,13480.83,grocery,1
O001971,C00380,2026-07-12,6332.69,home,0
O001972,C00380,2026-03-12,6559.98,home,0
O001973,C00380,2026-05-25,2884.46,beauty,0
O001974,C00779,2026-06-27,9044.91,grocery,0
O001975,C00779,2026-05-31,4489.91,beauty,0
O001976,C00779,2026-09-02,10620.76,electronics,0
O001977,C00779,2026-09-01,12147.31,electronics,0
O001978,C00779,2026-08-16,541.47,beauty,0
O001979,C00779,2026-06-23,11324.17,grocery,0
O001980,C00779,2026-03-20,1765.62,beauty,0
O001981,C00250,2026-03-23,6483.42,apparel,0
O001982,C00250,2026-06-23,8408.34,electronics,0
O001983,C00250,2026-05-23,7202.74,electronics,0
O001984,C00250,2026-07-26,11968.14,beauty,0
O001985,C00250,2026-06-02,12360.14,beauty,0
O001986,C00250,2026-06-09,5807.26,apparel,1
O001987,C00250,2026-04-29,4233.85,home,0
O001988,C00250,2026-03-17,13569.29,beauty,0
O001989,C00250,2026-08-07,361.12,beauty,0
O001990,C00250,2026-07-22,685.83,home,1
O001991,C00881,2026-08-29,9119.2,home,0
O001992,C00881,2026-04-24,8711.16,beauty,0
O001993,C00881,2026-06-10,14610.31,apparel,0
O001994,C00881,2026-06-14,6081.77,electronics,0
O001995,C00881,2026-04-29,8794.45,apparel,0
O001996,C00881,2026-07-21,6039.05,apparel,0
O001997,C00881,2026-07-19,4976.44,apparel,0
O001998,C00881,2026-04-02,1763.8,apparel,0
O001999,C00881,2026-07-26,9582.18,beauty,0
O002000,C00881,2026-08-28,9521.58,home,0
O002001,C00883,2026-04-20,676.91,electronics,1
O002002,C00883,2026-07-15,9021.34,electronics,0
O002003,C00883,2026-04-15,8291.99,electronics,0
O002004,C00883,2026-06-27,671.76,apparel,0
O002005,C00883,2026-08-20,9626.61,home,0
O002006,C00883,2026-05-04,9892.08,apparel,0
O002007,C00883,2026-05-07,8170.63,apparel,0
O002008,C00883,2026-06-29,12164.33,beauty,0
O002009,C00883,2026-07-22,9991.09,home,0
O002010,C00883,2026-05-20,2413.41,electronics,1
O002011,C00771,2026-08-23,13044.0,electronics,0
O002012,C00771,2026-04-21,9059.65,electronics,0
O002013,C00771,2026-03-12,4151.32,apparel,0
O002014,C00771,2026-03-09,7565.4,home,1
O002015,C00771,2026-05-24,3357.2,electronics,0
O002016,C00771,2026-06-12,622.77,electronics,0
O002017,C00771,2026-06-06,9497.54,apparel,0
O002018,C00771,2026-05-21,5816.24,home,0
O002019,C00771,2026-08-03,6927.91,apparel,0
O002020,C00771,2026-08-20,449.06,apparel,0
O002021,C00771,2026-08-20,9578.84,electronics,0
O002022,C00771,2026-04-08,5339.31,home,0
O002023,C00362,2026-05-12,7969.7,home,1
O002024,C00362,2026-05-11,3134.83,electronics,0
O002025,C00362,2026-03-10,7914.53,apparel,0
O002026,C00362,2026-04-20,5663.89,apparel,0
O002027,C00362,2026-04-09,2336.91,electronics,1
O002028,C00362,2026-07-09,14115.77,home,0
O002029,C00362,2026-05-15,3228.79,electronics,0
O002030,C00362,2026-08-16,8407.01,home,0
O002031,C00362,2026-03-11,12192.47,beauty,0
O002032,C00565,2026-03-23,13858.52,home,0
O002033,C00565,2026-06-12,10399.74,home,0
O002034,C00565,2026-04-19,1812.55,grocery,0
O002035,C00565,2026-05-21,11973.26,beauty,0
O002036,C00565,2026-05-08,6858.52,grocery,0
O002037,C00565,2026-04-27,12293.62,grocery,0
O002038,C00565,2026-04-03,5930.77,apparel,0
O002039,C00565,2026-08-30,5797.22,electronics,0
O002040,C00565,2026-05-23,13374.91,grocery,0
O002041,C00565,2026-04-13,6324.18,grocery,0
O002042,C00173,2026-05-03,1985.35,home,0
O002043,C00173,2026-03-29,3032.95,apparel,0
O002044,C00173,2026-06-06,9957.23,home,1
O002045,C00173,2026-06-21,4922.46,electronics,0
O002046,C00173,2026-04-27,460.25,home,0
O002047,C00173,2026-04-13,8641.8,home,0
O002048,C00173,2026-06-30,8556.12,beauty,0
O002049,C00173,2026-03-20,3418.97,apparel,0
O002050,C00173,2026-07-08,4387.31,grocery,1
O002051,C00173,2026-04-14,12169.17,electronics,0
O002052,C00173,2026-07-15,9800.17,beauty,0
O002053,C00173,2026-06-28,5005.78,apparel,0
O002054,C00351,2026-07-23,7630.17,home,0
O002055,C00351,2026-08-07,2124.16,apparel,0
O002056,C00776,2026-04-07,4490.04,grocery,0
O002057,C00776,2026-04-20,13701.15,home,0
O002058,C00776,2026-08-09,14512.75,electronics,0
O002059,C00776,2026-04-20,13795.11,electronics,0
O002060,C00776,2026-05-07,539.2,beauty,0
O002061,C00776,2026-05-12,12096.95,home,0
O002062,C00776,2026-08-22,11379.28,beauty,0
O002063,C00776,2026-03-27,11686.82,beauty,0
O002064,C00776,2026-03-22,6081.91,beauty,0
O002065,C00776,2026-03-11,9724.13,electronics,0
O002066,C00776,2026-07-30,14084.25,electronics,0
O002067,C00192,2026-08-08,12434.21,apparel,0
O002068,C00192,2026-03-15,5046.03,beauty,1
O002069,C00038,2026-06-27,5722.53,grocery,0
O002070,C00038,2026-03-16,14031.42,electronics,0
O002071,C00038,2026-07-11,11838.68,electronics,0
O002072,C00038,2026-08-29,4773.06,home,1
O002073,C00038,2026-08-29,9307.43,beauty,0
O002074,C00187,2026-05-29,13895.42,grocery,0
O002075,C00187,2026-08-18,2156.44,apparel,0
O002076,C00187,2026-07-18,13350.64,beauty,0
O002077,C00187,2026-03-18,10123.06,grocery,0
O002078,C00187,2026-05-17,8794.91,beauty,0
O002079,C00187,2026-04-25,5032.1,beauty,0
O002080,C00314,2026-03-10,5489.24,apparel,0
O002081,C00314,2026-07-10,11108.44,apparel,0
O002082,C00314,2026-08-04,1404.62,beauty,0
O002083,C00314,2026-06-22,492.98,apparel,1
O002084,C00314,2026-06-24,5960.39,beauty,0
O002085,C00660,2026-09-02,12265.73,grocery,0
O002086,C00660,2026-05-28,4906.38,home,0
O002087,C00660,2026-06-16,9932.75,grocery,0
O002088,C00329,2026-04-27,14633.45,grocery,0
O002089,C00329,2026-04-25,11766.31,apparel,0
O002090,C00329,2026-03-11,6519.48,home,1
O002091,C00912,2026-04-07,2465.16,electronics,1
O002092,C00912,2026-08-28,3836.27,beauty,0
O002093,C00912,2026-08-31,720.22,grocery,1
O002094,C00912,2026-03-31,4204.01,grocery,1
O002095,C00912,2026-03-26,6642.66,apparel,1
O002096,C00912,2026-05-22,6633.47,home,1
O002097,C00912,2026-05-24,4307.06,electronics,1
O002098,C00912,2026-06-03,5923.08,beauty,1
O002099,C00912,2026-04-20,3084.91,apparel,1
O002100,C00912,2026-08-10,8084.57,beauty,1
O002101,C00912,2026-04-04,1905.01,electronics,1
O002102,C00481,2026-07-06,13457.36,grocery,0
O002103,C00481,2026-03-10,1267.96,electronics,0
O002104,C00481,2026-05-02,13274.22,beauty,0
O002105,C00481,2026-08-30,1789.17,home,0
O002106,C00481,2026-07-18,2814.13,apparel,0
O002107,C00481,2026-05-12,4533.49,grocery,0
O002108,C00481,2026-09-04,345.67,apparel,0
O002109,C00481,2026-09-02,10596.93,beauty,0
O002110,C00481,2026-06-05,12832.69,apparel,0
O002111,C00481,2026-05-12,10317.2,apparel,0
O002112,C00481,2026-08-02,13528.08,apparel,0
O002113,C00481,2026-08-26,10090.66,beauty,0
O002114,C00692,2026-06-26,14623.25,electronics,1
O002115,C00692,2026-06-25,11475.83,electronics,0
O002116,C00692,2026-08-09,14552.26,grocery,0
O002117,C00692,2026-06-22,13136.31,beauty,1
O002118,C00692,2026-06-04,12338.22,grocery,0
O002119,C00692,2026-05-10,4572.68,apparel,0
O002120,C00692,2026-08-22,2759.38,apparel,0
